DESCRIPCION SECTOR,NOMBRE ENTIDAD
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIA RURAL DE MONTE OLIVO
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE SAN VICENTE DE PUSIR
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL SAN RAFAEL
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIA RURAL DE EL GOALTAL
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL LA LIBERTAD
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIA RURAL DE SAN ISIDRO
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIA RURAL LA CONCEPCION
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL JACINTO JIJON Y CAAMANO
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIA RURAL DE JUAN MONTALVO
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIA RURAL DE CRISTOBAL COLON
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIA RURAL DE CHITAN DE NAVARRETE
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL DE FERNANDEZ SALVADOR
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIA RURAL DE LA PAZ
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL PIARTAL
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIA RURAL MARISCAL SUCRE
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE ALAQUEZ
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO DE LA  PARROQUIA RURAL DE BELISARIO QUEVEDO
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE GUAYTACAMA
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL JOSEGUANGO BAJO
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIA RURAL MULALO
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL 11 DE NOVIEMBRE
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL SAN JOSE DE POALO
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,JUNTA PARROQUIAL DE SAN JUAN DE PASTOCALLE
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE TANICUCHI
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE TOACASO
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,JUNTA PARROQUIAL DE GUASAGANDA  ( CAB. EN GUASAGANDA CENTRO )
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,JUNTA PARROQUIAL DE PUCAYACU
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL DE MORASPUNGO
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE PINLLOPATA
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO DE RAMON CAMPANA
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,JUNTA PARROQUIAL DE ANGAMARCA
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,JUNTA PARROQUIAL DE GUANGAJE
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE LA VICTORIA
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,JUNTA PARROQUIAL DE PILALO
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE EL TINGO
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PARROQUIA RURAL DE ZUMBAHUA
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE ANTONIO JOSE HOLGUIN
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL CUSUBAMBA
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL MULALILLO
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,JUNTA PARROQUIAL DE MULLIQUINDIL ( SANTA ANA )
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE PANZALEO
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO DE LA  PARROQUIA DE CANCHAGUA
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE CHANTILIN
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,JUNTA PARROQUIAL DE COCHAPAMBA
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE CHUGCHILAN 
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,JUNTA PARROQUIAL DE ISINLIVI
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE LAS PAMPAS
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL PALO QUEMADO
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE CACHA
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL SANTIAGO DE CALPI
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE CUBIJIES
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,JUNTA PARROQUIAL DE FLORES
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,JUNTA PARROQUIAL DE LICTO
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE PUNGALA
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,JUNTA PARROQUIAL DE PUNIN
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL QUIMIAG
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE SAN JUAN
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE SAN LUIS
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE LICAN
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE ACHUPALLAS
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE GUASUNTOS
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE HUIGRA
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE MULTITUD
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE PISTISHI
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL PUMALLACTA
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE SEVILLA
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE SIBAMBE
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,JUNTA PARROQUIAL DE TIXAN
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL CANI
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE COLUMBE
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL JUAN DE VELASCO
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,JUNTA PARROQUIAL DE SANTIAGO DE QUITO ( CAB. EN SANTIAGO DE QUITO )
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL CAPSOL
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,JUNTA PARROQUIAL DE COMPUD
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL GONZOL
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE LLAGOS
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,JUNTA PARROQUIAL DE CEBADAS
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,JUNTA PARROQUIAL DE PALMIRA
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE GUANANDO
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL DE ILAPO
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL LA PROVIDENCIA
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE SAN ANDRES
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE SAN GERARDO
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL SAN ISIDRO
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL SAN JOSE DE CHAZO
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PARROQUIA SANTA FE DE GALAN
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE VALPARAISO
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE EL ALTAR
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL MATUS
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL PUELA
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL SAN ANTONIO DE BAYUSHIG
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL LA CANDELARIA
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE BILBAO
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,JUNTA PARROQUIAL DE EL RETIRO
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE CHACRAS
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE PALMALES
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE CARCABON
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE AYAPAMBA
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,JUNTA PARROQUIAL DE CORDONCILLO
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE MILAGRO
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE SAN JOSE
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,JUNTA PARROQUIAL DE SAN JUAN DE CERRO AZUL
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GIBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE BELLAMARIA
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE BARBONES
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE LA IBERIA
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE TENDALES
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE RIO BONITO
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL EL INGENIO
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE BUENAVISTA
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE CASACAY
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL LA PEANA
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE PROGRESO
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE UZHCURRUMI
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE CANA QUEMADA
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE CAPIRO
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL LA BOCANA
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE MOROMORO
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE PIEDRAS
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE SAN ROQUE
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE SARACAY
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE CURTINCAPAC
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE MORALES
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE SALATI
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE BELLAVISTA EL ORO
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE JAMBELI
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE LA AVANZADA
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE SAN ANTONIO
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE TORATA
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE LA VICTORIA
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,JUNTA PARROQUIAL DE BELLA MARIA
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,JUNTA PARROQUIAL DE ABANIN
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE ARCAPAMPA
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE GUANAZAN
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE GUIZHAGUINA
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE HUERTAS
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE MALVAS
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE MULUNCAY
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE SINSAO
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURALES-GADPR DE SALVIAS
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL LA LIBERTAD
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL EL PARAISO
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,JUNTA PARROQUIAL DE SAN ISIDRO
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL DE CAMARONES
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,JUNTA PARROQUIAL DE CORONEL.CARLOS CONCHA TORRES ( CAB. EN HUELE )
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,JUNTA PARROQUIAL DE CHINCA
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,JUNTA PARROQUIAL DE MAJUA
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE SAN MATEO
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,JUNTA PARROQUIAL DE TABIAZO
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE TACHINA
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE VUELTA LARGA
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO RURAL DE LA PARROQUIA DE ANCHAYACU
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,JUNTA PARROQUIAL DE ATAHUALPA ( CAB. EN CAMARONES )
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,JUNTA PARROQUIAL DE BORBON
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO RURAL PARROQUIAL LA TOLA
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,JUNTA PARROQUIAL DE LUIS VARGAS TORRES ( CAB. EN PLAYA DE ORO )
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL MALDONADO
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,JUNTA PARROQUIAL DE PAMPANAL DE BOLIVAR
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,JUNTA PARROQUIAL DE SAN FRANCISCO  DE ONZOLE
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE SANTO DOMINGO DE ONZOLE
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE SELVA ALEGRE
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,JUNTA PARROQUIAL DE TELEMBI
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,JUNTA PARROQUIAL DE COLON ELOY DEL  MARIA
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,JUNTA PARROQUIAL DE SAN JOSE DE CAYAPAS
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL DE TIMBIRE
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,JUNTA PARROQUIAL DE BOLIVAR
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,JUNTA PARROQUIAL DE DAULE
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,JUNTA PARROQUIAL DE GALERA
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,JUNTA PARROQUIAL DE QUINGUE ( OLMEDO PERDOMO FRANCO )
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PARROQUIA SALIMA
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,JUNTA PARROQUIAL DE SAN FRANCISCO
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE SAN GREGORIO
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,JUNTA PARROQUIAL DE SAN JOSE DE CHAMANGA ( CAB. EN CHAMANGA )
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PARROQUIA CUBE
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE CHURA
GOBIERNOS AUTONOMOS DESCENTRALIZADOS PARROQUIALES,GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PARROQUIA MALIMPIA
