ocid,id,quantity,description,relatedLot,unit_id,unit_name,unit_scheme,unit_value_amount,unit_value_currency,classification_id,classification_scheme,classification_description,aditional_id,aditional_uri,aditional_scheme,aditional_description
ocds-5wno2w-CDC-GADPRMO-002-2019-197456,2898682-DS-SO,1,SERVICIOS DE ASISTENCIA OPERACIONALES DE ORIENTACION Y DE ASESORAMIENTO EN RELACION CON LA ESTRATEGIA Y NORMATIVA DE SOCIEDADES Y CON LA PLANIFICACION ESTRUCTURACION Y SUS ACTUACIONES DE CONSULTORIA EN MATERIA DE GESTION GENERAL INCLUYE ELABORACION DE PRO,,436,Unidad,SERCOP,20535.71,USD,831110711,CPC,SERVICIOS DE ASISTENCIA OPERACIONALES DE ORIENTACION Y DE ASESORAMIENTO EN RELACION CON LA ESTRATEGIA Y NORMATIVA DE SOCIEDADES Y CON LA PLANIFICACION ESTRUCTURACION Y SUS ACTUACIONES DE CONSULTORIA EN MATERIA DE GESTION GENERAL INCLUYE ELABORACION DE PRO,83111.07.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83111.07.1,CPC,SERVICIOS DE ASISTENCIA OPERACIONALES DE ORIENTACION Y DE ASESORAMIENTO EN RELACION CON LA ESTRATEGIA Y NORMATIVA DE SOCIEDADES Y CON LA PLANIFICACION ESTRUCTURACION Y SUS ACTUACIONES DE CONSULTORIA EN MATERIA DE GESTION GENERAL INCLUYE ELABORACION DE PRO
ocds-5wno2w-CDC-GADPRMS-001-2019-116852,2980696-DS-SO,1,SERVICIOS DE ASISTENCIA OPERACIONALES DE ORIENTACION Y DE ASESORAMIENTO EN RELACION CON LA ESTRATEGIA Y NORMATIVA DE SOCIEDADES Y CON LA PLANIFICACION ESTRUCTURACION Y SUS ACTUACIONES DE CONSULTORIA EN MATERIA DE GESTION GENERAL INCLUYE LAS PLANES DE ESTR,,436,Unidad,SERCOP,17500.0,USD,831110211,CPC,SERVICIOS DE ASISTENCIA OPERACIONALES DE ORIENTACION Y DE ASESORAMIENTO EN RELACION CON LA ESTRATEGIA Y NORMATIVA DE SOCIEDADES Y CON LA PLANIFICACION ESTRUCTURACION Y SUS ACTUACIONES DE CONSULTORIA EN MATERIA DE GESTION GENERAL INCLUYE LAS PLANES DE ESTR,83111.02.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83111.02.1,CPC,SERVICIOS DE ASISTENCIA OPERACIONALES DE ORIENTACION Y DE ASESORAMIENTO EN RELACION CON LA ESTRATEGIA Y NORMATIVA DE SOCIEDADES Y CON LA PLANIFICACION ESTRUCTURACION Y SUS ACTUACIONES DE CONSULTORIA EN MATERIA DE GESTION GENERAL INCLUYE LAS PLANES DE ESTR
ocds-5wno2w-CDC-GADPRM-T-2018-02-219118,2763248-DS-SO,1,"SERVICIOS DE DELINEACION (PLANOS DETALLADOS, DIBUJOS, PLANOS E ILUSTRACIONES DE EDIFICIOS, ESTRUCTURAS, SISTEMAS O COMPONENTES DE ESPECIFICACIONES DE INGENIERIA Y ARQUITECTURA, HECHOS POR DELINEANTES DE ARQUITECTURA O TECNICOS DE INGENIERIA)",,436,Unidad,SERCOP,18924.69,USD,839900011,CPC,"SERVICIOS DE DELINEACION (PLANOS DETALLADOS, DIBUJOS, PLANOS E ILUSTRACIONES DE EDIFICIOS, ESTRUCTURAS, SISTEMAS O COMPONENTES DE ESPECIFICACIONES DE INGENIERIA Y ARQUITECTURA, HECHOS POR DELINEANTES DE ARQUITECTURA O TECNICOS DE INGENIERIA)",83990.00.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83990.00.1,CPC,"SERVICIOS DE DELINEACION (PLANOS DETALLADOS, DIBUJOS, PLANOS E ILUSTRACIONES DE EDIFICIOS, ESTRUCTURAS, SISTEMAS O COMPONENTES DE ESPECIFICACIONES DE INGENIERIA Y ARQUITECTURA, HECHOS POR DELINEANTES DE ARQUITECTURA O TECNICOS DE INGENIERIA)"
ocds-5wno2w-CDC-GADPRMT-2019-001-230613,2914730-DS-SO,1,DIRECCION ESTRATEGICA - MANAGEMENT,,436,Unidad,SERCOP,22321.42,USD,839900512,CPC,DIRECCION ESTRATEGICA - MANAGEMENT,,,,
ocds-5wno2w-CDC-GADPRP-001_2019-115124,2964301-DS-SO,1,SERVICIOS DE CONSULTORIA EN CONTRATACION PUBLICA,,436,Unidad,SERCOP,21428.57,USD,831110121,CPC,SERVICIOS DE CONSULTORIA EN CONTRATACION PUBLICA,83111.01.2,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83111.01.2,CPC,SERVICIOS DE CONSULTORIA EN ADMINISTRACION PUBLICA
ocds-5wno2w-CDC-GAD-PRP-001-2019-121357,2917207-DS-SO,1,"SERVICIOS DE DELINEACION (PLANOS DETALLADOS, DIBUJOS, PLANOS E ILUSTRACIONES DE EDIFICIOS, ESTRUCTURAS, SISTEMAS O COMPONENTES DE ESPECIFICACIONES DE INGENIERIA Y ARQUITECTURA, HECHOS POR DELINEANTES DE ARQUITECTURA O TECNICOS DE INGENIERIA)",,436,Unidad,SERCOP,3500.0,USD,839900011,CPC,"SERVICIOS DE DELINEACION (PLANOS DETALLADOS, DIBUJOS, PLANOS E ILUSTRACIONES DE EDIFICIOS, ESTRUCTURAS, SISTEMAS O COMPONENTES DE ESPECIFICACIONES DE INGENIERIA Y ARQUITECTURA, HECHOS POR DELINEANTES DE ARQUITECTURA O TECNICOS DE INGENIERIA)",83990.00.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83990.00.1,CPC,"SERVICIOS DE DELINEACION (PLANOS DETALLADOS, DIBUJOS, PLANOS E ILUSTRACIONES DE EDIFICIOS, ESTRUCTURAS, SISTEMAS O COMPONENTES DE ESPECIFICACIONES DE INGENIERIA Y ARQUITECTURA, HECHOS POR DELINEANTES DE ARQUITECTURA O TECNICOS DE INGENIERIA)"
ocds-5wno2w-CDC-GADPR-P-001-2019-121726,2924671-DS-SO,1,SERVICIOS DE CONSULTORIA EN PLANIFICACION REGIONAL Y ESTADO SOCIO ECONOMICO,,436,Unidad,SERCOP,20000.0,USD,831110212,CPC,SERVICIOS DE CONSULTORIA EN PLANIFICACION REGIONAL Y ESTADO SOCIO ECONOMICO,83111.02.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83111.02.1,CPC,SERVICIOS DE ASISTENCIA OPERACIONALES DE ORIENTACION Y DE ASESORAMIENTO EN RELACION CON LA ESTRATEGIA Y NORMATIVA DE SOCIEDADES Y CON LA PLANIFICACION ESTRUCTURACION Y SUS ACTUACIONES DE CONSULTORIA EN MATERIA DE GESTION GENERAL INCLUYE LAS PLANES DE ESTR
ocds-5wno2w-CDC-GADPRP-002-2019-406433,2849087-DS-SO,1,SERVICIOS DE PLANIFICACION Y PROYECTOS ,,436,Unidad,SERCOP,47000.0,USD,929000019,CPC,SERVICIOS DE PLANIFICACION Y PROYECTOS ,92900.00.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=92900.00.1,CPC,SERVICIOS DE ENSENANZA Y CAPACITACION QUE NO PUEDAN DEFINIRSE POR SU NIVEL
ocds-5wno2w-CDC-GADPRP-004D-2019-110816,2766345-DS-SO,1,FISCALIZACION DE OBRAS DE INGENIERIA CIVIL,,436,Unidad,SERCOP,4464.29,USD,839900111,CPC,FISCALIZACION DE OBRAS DE INGENIERIA CIVIL,83990.01.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83990.01.1,CPC,FISCALIZACION DE OBRAS DE INGENIERIA 
ocds-5wno2w-CDC-GADPRP-005C-2019-110816,2806453-DS-SO,1,FISCALIZACION DE OBRAS DE INGENIERIA CIVIL,,436,Unidad,SERCOP,1500.0,USD,839900111,CPC,FISCALIZACION DE OBRAS DE INGENIERIA CIVIL,83990.01.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83990.01.1,CPC,FISCALIZACION DE OBRAS DE INGENIERIA 
ocds-5wno2w-CDC-GADPRP-006-2019-110816,2886897-DS-SO,1,FISCALIZACION DE OBRAS DE INGENIERIA CIVIL,,436,Unidad,SERCOP,4683.86,USD,839900111,CPC,FISCALIZACION DE OBRAS DE INGENIERIA CIVIL,83990.01.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83990.01.1,CPC,FISCALIZACION DE OBRAS DE INGENIERIA 
ocds-5wno2w-CDC-GADPRP-008-2019-115961,2955808-DS-SO,1,"SERVICIOS DE DELINEACION (PLANOS DETALLADOS, DIBUJOS, PLANOS E ILUSTRACIONES DE EDIFICIOS, ESTRUCTURAS, SISTEMAS O COMPONENTES DE ESPECIFICACIONES DE INGENIERIA Y ARQUITECTURA, HECHOS POR DELINEANTES DE ARQUITECTURA O TECNICOS DE INGENIERIA)",,436,Unidad,SERCOP,35714.28,USD,839900011,CPC,"SERVICIOS DE DELINEACION (PLANOS DETALLADOS, DIBUJOS, PLANOS E ILUSTRACIONES DE EDIFICIOS, ESTRUCTURAS, SISTEMAS O COMPONENTES DE ESPECIFICACIONES DE INGENIERIA Y ARQUITECTURA, HECHOS POR DELINEANTES DE ARQUITECTURA O TECNICOS DE INGENIERIA)",83990.00.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83990.00.1,CPC,"SERVICIOS DE DELINEACION (PLANOS DETALLADOS, DIBUJOS, PLANOS E ILUSTRACIONES DE EDIFICIOS, ESTRUCTURAS, SISTEMAS O COMPONENTES DE ESPECIFICACIONES DE INGENIERIA Y ARQUITECTURA, HECHOS POR DELINEANTES DE ARQUITECTURA O TECNICOS DE INGENIERIA)"
ocds-5wno2w-CDC-GADPRP-008C-2019-110816,2960369-DS-SO,1,"SERVICIOS DE CONSULTORIA CIENTIFICA PRESTADOS POR MATEMATICOS, ESTADISTICOS, ETC.",,436,Unidad,SERCOP,24000.0,USD,831390011,CPC,"SERVICIOS DE CONSULTORIA CIENTIFICA PRESTADOS POR MATEMATICOS, ESTADISTICOS, ETC.",83139.00.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83139.00.1,CPC,"SERVICIOS DE CONSULTORIA CIENTIFICA PRESTADOS POR MATEMATICOS, ESTADISTICOS, ETC."
ocds-5wno2w-CDC-GADPRP-009-2019-110816,2967314-DS-SO,1,FISCALIZACION DE OBRAS DE INGENIERIA CIVIL,,436,Unidad,SERCOP,5712.63,USD,839900111,CPC,FISCALIZACION DE OBRAS DE INGENIERIA CIVIL,83990.01.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83990.01.1,CPC,FISCALIZACION DE OBRAS DE INGENIERIA 
ocds-5wno2w-CDC-GADPRP-01-2019-121382,2934204-DS-SO,1,FISCALIZACION DE OBRAS DE INGENIERIA CIVIL,,436,Unidad,SERCOP,1600.0,USD,839900111,CPC,FISCALIZACION DE OBRAS DE INGENIERIA CIVIL,83990.01.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83990.01.1,CPC,FISCALIZACION DE OBRAS DE INGENIERIA 
ocds-5wno2w-CDC-GADPRP-2019-001.-114211,2871074-DS-SO,1,SERVICIOS DE CONSULTORIA EN PLANIFICACION REGIONAL Y ESTADO SOCIO ECONOMICO,,436,Unidad,SERCOP,7500.0,USD,831110212,CPC,SERVICIOS DE CONSULTORIA EN PLANIFICACION REGIONAL Y ESTADO SOCIO ECONOMICO,83111.02.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83111.02.1,CPC,SERVICIOS DE ASISTENCIA OPERACIONALES DE ORIENTACION Y DE ASESORAMIENTO EN RELACION CON LA ESTRATEGIA Y NORMATIVA DE SOCIEDADES Y CON LA PLANIFICACION ESTRUCTURACION Y SUS ACTUACIONES DE CONSULTORIA EN MATERIA DE GESTION GENERAL INCLUYE LAS PLANES DE ESTR
ocds-5wno2w-CDC-GADPRP-2019-002-107859,2933430-DS-SO,1,"SERVICIOS DE DELINEACION (PLANOS DETALLADOS, DIBUJOS, PLANOS E ILUSTRACIONES DE EDIFICIOS, ESTRUCTURAS, SISTEMAS O COMPONENTES DE ESPECIFICACIONES DE INGENIERIA Y ARQUITECTURA, HECHOS POR DELINEANTES DE ARQUITECTURA O TECNICOS DE INGENIERIA)",,436,Unidad,SERCOP,2100.0,USD,839900011,CPC,"SERVICIOS DE DELINEACION (PLANOS DETALLADOS, DIBUJOS, PLANOS E ILUSTRACIONES DE EDIFICIOS, ESTRUCTURAS, SISTEMAS O COMPONENTES DE ESPECIFICACIONES DE INGENIERIA Y ARQUITECTURA, HECHOS POR DELINEANTES DE ARQUITECTURA O TECNICOS DE INGENIERIA)",83990.00.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83990.00.1,CPC,"SERVICIOS DE DELINEACION (PLANOS DETALLADOS, DIBUJOS, PLANOS E ILUSTRACIONES DE EDIFICIOS, ESTRUCTURAS, SISTEMAS O COMPONENTES DE ESPECIFICACIONES DE INGENIERIA Y ARQUITECTURA, HECHOS POR DELINEANTES DE ARQUITECTURA O TECNICOS DE INGENIERIA)"
ocds-5wno2w-CDC-GADPRP-2019-002.-166665,2970061-DS-SO,1,"SERVICIOS DE DELINEACION (PLANOS DETALLADOS, DIBUJOS, PLANOS E ILUSTRACIONES DE EDIFICIOS, ESTRUCTURAS, SISTEMAS O COMPONENTES DE ESPECIFICACIONES DE INGENIERIA Y ARQUITECTURA, HECHOS POR DELINEANTES DE ARQUITECTURA O TECNICOS DE INGENIERIA)",,436,Unidad,SERCOP,15000.0,USD,839900011,CPC,"SERVICIOS DE DELINEACION (PLANOS DETALLADOS, DIBUJOS, PLANOS E ILUSTRACIONES DE EDIFICIOS, ESTRUCTURAS, SISTEMAS O COMPONENTES DE ESPECIFICACIONES DE INGENIERIA Y ARQUITECTURA, HECHOS POR DELINEANTES DE ARQUITECTURA O TECNICOS DE INGENIERIA)",83990.00.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83990.00.1,CPC,"SERVICIOS DE DELINEACION (PLANOS DETALLADOS, DIBUJOS, PLANOS E ILUSTRACIONES DE EDIFICIOS, ESTRUCTURAS, SISTEMAS O COMPONENTES DE ESPECIFICACIONES DE INGENIERIA Y ARQUITECTURA, HECHOS POR DELINEANTES DE ARQUITECTURA O TECNICOS DE INGENIERIA)"
ocds-5wno2w-CDC-GADPRP-2019-007-116467,2938028-DS-SO,1,SERVICIOS DE ASISTENCIA OPERACIONALES DE ORIENTACION Y DE ASESORAMIENTO EN RELACION CON LA ESTRATEGIA Y NORMATIVA DE SOCIEDADES Y CON LA PLANIFICACION ESTRUCTURACION Y SUS ACTUACIONES DE CONSULTORIA EN MATERIA DE GESTION GENERAL INCLUYE LAS PLANES DE ESTR,,436,Unidad,SERCOP,21600.0,USD,831110211,CPC,SERVICIOS DE ASISTENCIA OPERACIONALES DE ORIENTACION Y DE ASESORAMIENTO EN RELACION CON LA ESTRATEGIA Y NORMATIVA DE SOCIEDADES Y CON LA PLANIFICACION ESTRUCTURACION Y SUS ACTUACIONES DE CONSULTORIA EN MATERIA DE GESTION GENERAL INCLUYE LAS PLANES DE ESTR,83111.02.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83111.02.1,CPC,SERVICIOS DE ASISTENCIA OPERACIONALES DE ORIENTACION Y DE ASESORAMIENTO EN RELACION CON LA ESTRATEGIA Y NORMATIVA DE SOCIEDADES Y CON LA PLANIFICACION ESTRUCTURACION Y SUS ACTUACIONES DE CONSULTORIA EN MATERIA DE GESTION GENERAL INCLUYE LAS PLANES DE ESTR
ocds-5wno2w-CDC-GADPRP-2019-122672,2963258-DS-SO,1,SERVICIOS DE ASISTENCIA OPERACIONALES DE ORIENTACION Y DE ASESORAMIENTO EN RELACION CON LA ESTRATEGIA Y NORMATIVA DE SOCIEDADES Y CON LA PLANIFICACION ESTRUCTURACION Y SUS ACTUACIONES DE CONSULTORIA EN MATERIA DE GESTION GENERAL  INCLUYE OTRAS CUESTIONES ,,436,Unidad,SERCOP,16071.43,USD,831110811,CPC,SERVICIOS DE ASISTENCIA OPERACIONALES DE ORIENTACION Y DE ASESORAMIENTO EN RELACION CON LA ESTRATEGIA Y NORMATIVA DE SOCIEDADES Y CON LA PLANIFICACION ESTRUCTURACION Y SUS ACTUACIONES DE CONSULTORIA EN MATERIA DE GESTION GENERAL  INCLUYE OTRAS CUESTIONES ,83111.08.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83111.08.1,CPC,SERVICIOS DE ASISTENCIA OPERACIONALES DE ORIENTACION Y DE ASESORAMIENTO EN RELACION CON LA ESTRATEGIA Y NORMATIVA DE SOCIEDADES Y CON LA PLANIFICACION ESTRUCTURACION Y SUS ACTUACIONES DE CONSULTORIA EN MATERIA DE GESTION GENERAL  INCLUYE OTRAS CUESTIONES 
ocds-5wno2w-CDC-GADPRP-2-2019-116840,2906196-DS-SO,1,"SERVICIOS DE ASISTENCIA, ASESORAMIENTO Y CONSEJO SOBRE CUESTIONES ARQUITECTONICAS Y AFINES",,436,Unidad,SERCOP,9000.0,USD,832110011,CPC,"SERVICIOS DE ASISTENCIA, ASESORAMIENTO Y CONSEJO SOBRE CUESTIONES ARQUITECTONICAS Y AFINES",83211.00.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83211.00.1,CPC,"SERVICIOS DE ASISTENCIA, ASESORAMIENTO Y CONSEJO SOBRE CUESTIONES ARQUITECTONICAS Y AFINES"
ocds-5wno2w-CDC-GADPRPA-001-2019-123341,2896673-DS-SO,1,SERVICIOS DE ASISTENCIA OPERACIONALES DE ORIENTACION Y DE ASESORAMIENTO EN RELACION CON LA ESTRATEGIA Y NORMATIVA DE SOCIEDADES Y CON LA PLANIFICACION ESTRUCTURACION Y SUS ACTUACIONES DE CONSULTORIA EN MATERIA DE GESTION GENERAL INCLUYE LAS PLANES DE ESTR,,436,Unidad,SERCOP,35000.0,USD,831110211,CPC,SERVICIOS DE ASISTENCIA OPERACIONALES DE ORIENTACION Y DE ASESORAMIENTO EN RELACION CON LA ESTRATEGIA Y NORMATIVA DE SOCIEDADES Y CON LA PLANIFICACION ESTRUCTURACION Y SUS ACTUACIONES DE CONSULTORIA EN MATERIA DE GESTION GENERAL INCLUYE LAS PLANES DE ESTR,83111.02.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83111.02.1,CPC,SERVICIOS DE ASISTENCIA OPERACIONALES DE ORIENTACION Y DE ASESORAMIENTO EN RELACION CON LA ESTRATEGIA Y NORMATIVA DE SOCIEDADES Y CON LA PLANIFICACION ESTRUCTURACION Y SUS ACTUACIONES DE CONSULTORIA EN MATERIA DE GESTION GENERAL INCLUYE LAS PLANES DE ESTR
ocds-5wno2w-CDC-GADPRPA-002-2019-116367,2929563-DS-SO,1,SERVICIOS DE ASISTENCIA OPERACIONALES DE ORIENTACION Y DE ASESORAMIENTO EN RELACION CON LA ESTRATEGIA Y NORMATIVA DE SOCIEDADES Y CON LA PLANIFICACION ESTRUCTURACION Y SUS ACTUACIONES DE CONSULTORIA EN MATERIA DE GESTION GENERAL PUEDEN INCLUIR UNA O MAS D,,436,Unidad,SERCOP,10000.0,USD,831110011,CPC,SERVICIOS DE ASISTENCIA OPERACIONALES DE ORIENTACION Y DE ASESORAMIENTO EN RELACION CON LA ESTRATEGIA Y NORMATIVA DE SOCIEDADES Y CON LA PLANIFICACION ESTRUCTURACION Y SUS ACTUACIONES DE CONSULTORIA EN MATERIA DE GESTION GENERAL PUEDEN INCLUIR UNA O MAS D,83111.00.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83111.00.1,CPC,SERVICIOS DE ASISTENCIA OPERACIONALES DE ORIENTACION Y DE ASESORAMIENTO EN RELACION CON LA ESTRATEGIA 
ocds-5wno2w-CDC-GADPRPC-002-2019-112517,2972028-DS-SO,1,FISCALIZACION DE OBRAS DE INGENIERIA CIVIL,,436,Unidad,SERCOP,4444.99,USD,839900111,CPC,FISCALIZACION DE OBRAS DE INGENIERIA CIVIL,83990.01.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83990.01.1,CPC,FISCALIZACION DE OBRAS DE INGENIERIA 
ocds-5wno2w-CDC-GADPRS-0022019-129413,2828114-DS-SO,1,SERVICIOS DE CONSULTORIA PARA SISTEMAS ELECTRICOS DE DISTRIBUCION,,436,Unidad,SERCOP,2037.43,USD,831390121,CPC,SERVICIOS DE CONSULTORIA PARA SISTEMAS ELECTRICOS DE DISTRIBUCION,83139.01.2,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83139.01.2,CPC,SERVICIOS DE CONSULTORIA PARA SISTEMAS ELECTRICOS DE DISTRIBUCION
ocds-5wno2w-CDC-GADPRPI-003-2019-187744,2977928-DS-SO,1,"SERVICIOS DE DELINEACION (PLANOS DETALLADOS, DIBUJOS, PLANOS E ILUSTRACIONES DE EDIFICIOS, ESTRUCTURAS, SISTEMAS O COMPONENTES DE ESPECIFICACIONES DE INGENIERIA Y ARQUITECTURA, HECHOS POR DELINEANTES DE ARQUITECTURA O TECNICOS DE INGENIERIA)",,436,Unidad,SERCOP,5600.0,USD,839900011,CPC,"SERVICIOS DE DELINEACION (PLANOS DETALLADOS, DIBUJOS, PLANOS E ILUSTRACIONES DE EDIFICIOS, ESTRUCTURAS, SISTEMAS O COMPONENTES DE ESPECIFICACIONES DE INGENIERIA Y ARQUITECTURA, HECHOS POR DELINEANTES DE ARQUITECTURA O TECNICOS DE INGENIERIA)",83990.00.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83990.00.1,CPC,"SERVICIOS DE DELINEACION (PLANOS DETALLADOS, DIBUJOS, PLANOS E ILUSTRACIONES DE EDIFICIOS, ESTRUCTURAS, SISTEMAS O COMPONENTES DE ESPECIFICACIONES DE INGENIERIA Y ARQUITECTURA, HECHOS POR DELINEANTES DE ARQUITECTURA O TECNICOS DE INGENIERIA)"
ocds-5wno2w-CDC-GADPRPI-04-2019-187744,2981017-DS-SO,1,SERVICIOS DE ASISTENCIA OPERACIONALES DE ORIENTACION Y DE ASESORAMIENTO EN RELACION CON LA ESTRATEGIA Y NORMATIVA DE SOCIEDADES Y CON LA PLANIFICACION ESTRUCTURACION Y SUS ACTUACIONES DE CONSULTORIA EN MATERIA DE GESTION GENERAL INCLUYE LAS PLANES DE ESTR,,436,Unidad,SERCOP,16000.0,USD,831110211,CPC,SERVICIOS DE ASISTENCIA OPERACIONALES DE ORIENTACION Y DE ASESORAMIENTO EN RELACION CON LA ESTRATEGIA Y NORMATIVA DE SOCIEDADES Y CON LA PLANIFICACION ESTRUCTURACION Y SUS ACTUACIONES DE CONSULTORIA EN MATERIA DE GESTION GENERAL INCLUYE LAS PLANES DE ESTR,83111.02.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83111.02.1,CPC,SERVICIOS DE ASISTENCIA OPERACIONALES DE ORIENTACION Y DE ASESORAMIENTO EN RELACION CON LA ESTRATEGIA Y NORMATIVA DE SOCIEDADES Y CON LA PLANIFICACION ESTRUCTURACION Y SUS ACTUACIONES DE CONSULTORIA EN MATERIA DE GESTION GENERAL INCLUYE LAS PLANES DE ESTR
ocds-5wno2w-CDC-GADPRPM-001-2019-110627,2766657-DS-SO,1,SERVICIOS DE ENSENANZA PARA ADULTOS QUE NO ESTEN COMPRENDIDOS EN LOS SISTEMAS ORDINARIOS DE LA ENSENANZA ESCOLAR Y UNIVERSITARIA. ESTOS SERVICIOS DE ENSENANZA PUEDEN PROPORCIONARSE EN CLASES DIURNAS O NOCTURNAS IMPARTIDAS EN ESCUELAS O EN INSTITUCIONES ES,,436,Unidad,SERCOP,19406.07,USD,929000111,CPC,SERVICIOS DE ENSENANZA PARA ADULTOS QUE NO ESTEN COMPRENDIDOS EN LOS SISTEMAS ORDINARIOS DE LA ENSENANZA ESCOLAR Y UNIVERSITARIA. ESTOS SERVICIOS DE ENSENANZA PUEDEN PROPORCIONARSE EN CLASES DIURNAS O NOCTURNAS IMPARTIDAS EN ESCUELAS O EN INSTITUCIONES ES,92900.01.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=92900.01.1,CPC,SERVICIOS DE ENSENANZA PARA ADULTOS QUE NO ESTEN COMPRENDIDOS EN LOS SISTEMAS ORDINARIOS DE LA ENSENANZA ESCOLAR Y UNIVERSITARIA. ESTOS SERVICIOS DE ENSENANZA PUEDEN PROPORCIONARSE EN CLASES DIURNAS O NOCTURNAS IMPARTIDAS EN ESCUELAS O EN INSTITUCIONES ES
ocds-5wno2w-CDC-GADPRPM-007-2019-152074,2963249-DS-SO,1,SERVICIOS DE CONSULTORIA EN CONTRATACION PUBLICA,,436,Unidad,SERCOP,25000.0,USD,831110121,CPC,SERVICIOS DE CONSULTORIA EN CONTRATACION PUBLICA,83111.01.2,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83111.01.2,CPC,SERVICIOS DE CONSULTORIA EN ADMINISTRACION PUBLICA
ocds-5wno2w-CDC-GADPRPN-001-2019-107387,2766758-DS-SO,1,SERVICIOS DE CONSULTORÍA EN ENSEÑANZA,,436,Unidad,SERCOP,12500.0,USD,9290000132,CPC,SERVICIOS DE CONSULTORÍA EN ENSEÑANZA,92900.00.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=92900.00.1,CPC,SERVICIOS DE ENSENANZA Y CAPACITACION QUE NO PUEDAN DEFINIRSE POR SU NIVEL
ocds-5wno2w-CDC-GADPRPN-01-2019-287439,2911596-DS-SO,1,FISCALIZACION DE OBRAS DE INGENIERIA CIVIL,,436,Unidad,SERCOP,3569.15,USD,839900111,CPC,FISCALIZACION DE OBRAS DE INGENIERIA CIVIL,83990.01.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83990.01.1,CPC,FISCALIZACION DE OBRAS DE INGENIERIA 
