,procuringEntity_name,NF003,NF010,NF011,NF016,NF018,NF019,NF026,NF027,NF031,NF042,NF044,NF047,NF059,NF061,NF062,NF063
1131,HOSPITAL UNIVERSITARIO DE GUAYAQUIL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1132,HOSPITAL VICENTE CORRAL MOSCOSO,0,1,0,0,0,0,0,0,0,2,0,12,0,0,0,0
1133,Hospital Eugenio Espejo,0,0,0,0,0,0,0,0,0,2,0,15,0,0,0,0
1134,Hospital General del Sur de Quito,0,0,0,0,0,0,0,0,0,21,0,31,0,0,0,0
1135,Hospital Guayaquil Abel Gilbert Ponton,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0
1136,Hospital Provincial Alfredo Noboa Montenegro,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1137,Hospital Psiquiátrico San Lázaro,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1138,Hospital Quito No.1 de la Policia Nacional,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
1139,"I-DE ""SHYRIS""",0,0,0,0,0,0,0,0,0,8,0,17,0,0,0,0
1140,IESS CENTRO DE SALUD A - EL COCA.,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
1141,IESS UNIDAD DE ATENCION AMBULATORIA SAN CRISTOBAL,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0
1142,IKIAM E.P.,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1143,ILUSTRE MUNICIPALIDAD DE SANTA ELENA,0,12,0,0,0,0,0,0,0,2,0,10,0,0,0,0
1144,INIAP ESTACION EXPERIMENTAL PORTOVIEJO,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
1145,INSTITUTO DE INVESTIGACIÓN GEOLÓGICO Y ENERGÉTICO,1,0,0,0,0,0,0,1,0,1,0,13,0,0,0,0
1146,"INSTITUTO DE INVESTIGACIÓN, CAPACITACIÓN Y PROMOCIÓN POLITICO ELECTORAL-INSTITUTO DE LA DEMOCRACIA",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
1147,INSTITUTO DE SEGURIDAD SOCIAL DE LA POLICIA NACIONAL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1148,INSTITUTO ECUATORIANO DE SEGURIDAD SOCIAL,0,5,0,0,2,0,0,0,0,33,0,18,0,0,0,0
1149,INSTITUTO GEOGRAFICO MILITAR,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0
1150,INSTITUTO NACIONAL DE ESTADISTICA Y CENSOS,0,1,0,0,0,0,0,0,0,4,0,6,0,0,0,0
1151,INSTITUTO NACIONAL DE INVESTIGACIÓN EN SALUD PUBLICA -INSPI- DR. LEOPOLDO IZQUIETA PÉREZ,0,2,0,0,0,0,0,0,0,1,0,13,0,0,0,0
1152,INSTITUTO NACIONAL DE METEOROLOGÍA E HIDROLOGÍA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1153,INSTITUTO NACIONAL DE PATRIMONIO CULTURAL,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1154,INSTITUTO OCEANOGRAFICO DE LA ARMADA,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1155,INSTITUTO PROVINCIAL DE ASISTENCIA SOCIAL DE BOLIVAR - IPASB,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1156,"INSTITUTO TECNOLOGICO SUPERIOR ""CENTRO TECNOLOGICO NAVAL""",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1157,ISSFA,0,2,0,0,0,0,0,0,0,1,0,3,0,0,0,0
1158,IV DE AMAZONAS,0,0,0,0,0,0,0,0,0,6,0,24,0,0,0,0
1159,Ilustre Municipalidad del Cantón Jama,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1160,Iniap Estacion Experimental Santa Catalina,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
1161,Instituto Antartico Ecuatoriano,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1162,JUNTA PAROOQUIAL SUMACO,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1163,JUNTA PARROQUIAL 10 DE AGOSTO,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1164,JUNTA PARROQUIAL BARRAGANETE,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1165,JUNTA PARROQUIAL CALDERON,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1166,JUNTA PARROQUIAL DE  GARZA REAL,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0
1167,JUNTA PARROQUIAL DE ALOASI,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1168,JUNTA PARROQUIAL DE CHANTACO,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1169,JUNTA PARROQUIAL DE CHARAPOTO ,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1170,JUNTA PARROQUIAL DE CHIBUNGA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1171,JUNTA PARROQUIAL DE CHIGUAZA,0,3,0,0,0,0,0,0,1,2,0,3,0,0,0,0
1172,JUNTA PARROQUIAL DE CHUGCHILAN,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0
1173,JUNTA PARROQUIAL DE CHUMUNDE,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1174,JUNTA PARROQUIAL DE IMBAYA,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0
1175,JUNTA PARROQUIAL DE ISINLIVI,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1176,JUNTA PARROQUIAL DE MARISCAL SUCRE,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1177,JUNTA PARROQUIAL DE NOVILLO,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1178,JUNTA PARROQUIAL DE PATAQUI,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1179,JUNTA PARROQUIAL DE PATRICIA PILAR,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1180,JUNTA PARROQUIAL DE PUERTO CAYO,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1181,JUNTA PARROQUIAL DE QUICHINCHE,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1182,JUNTA PARROQUIAL DE RICAURTE,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1183,JUNTA PARROQUIAL DE RUMIPAMBA,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1184,JUNTA PARROQUIAL DE SALINAS,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1185,JUNTA PARROQUIAL DE SAN ANTONIO,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1186,JUNTA PARROQUIAL DE SAN JUAN ,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1187,JUNTA PARROQUIAL DE SUMAYPAMBA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1188,JUNTA PARROQUIAL DE TAQUIL,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1189,JUNTA PARROQUIAL DE TONCHIGÜE,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0
1190,JUNTA PARROQUIAL EL PLAYON,1,1,0,0,0,1,0,0,0,0,0,2,0,0,1,0
1191,JUNTA PARROQUIAL EL VALLE,0,3,0,0,0,0,0,0,0,1,0,3,0,1,0,0
1192,JUNTA PARROQUIAL ENOKANQUI,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1193,JUNTA PARROQUIAL GENERAL FARFAN,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1194,JUNTA PARROQUIAL GUARE,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1195,JUNTA PARROQUIAL INGAPIRCA,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1196,JUNTA PARROQUIAL JAMBELI,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1197,JUNTA PARROQUIAL LIMONCOCHA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1198,JUNTA PARROQUIAL MIGUEL EGAS,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1199,JUNTA PARROQUIAL NUEVA FATIMA,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1200,JUNTA PARROQUIAL PLAZA GUTIERREZ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1201,JUNTA PARROQUIAL PUERTO MACHALILLA,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1202,JUNTA PARROQUIAL REMIGIO CRESPO TORAL,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1203,JUNTA PARROQUIAL RURAL PIMOCHA,0,6,0,0,0,0,0,0,0,1,0,6,0,0,0,0
1204,JUNTA PARROQUIAL SAN JOSE DE DAHUANO,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1205,JUNTA PARROQUIAL SAN PABLO DE USHPAYACU,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,JUNTA PARROQUIAL SAN SEBASTIAN DE YULUC,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1207,JUNTA PARROQUIAL SANTA MARIANITA,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1208,JUNTA PARROQUIAL SANTO DOMINGO DE ONZOLE,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1209,JUNTA PARROQUIAL TRES DE NOVIEMBRE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1210,JUNTA PARROQUIAN DE SAN ISIDRO,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1211,JUNTAPARROQUIAL DE MALIMPIA,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1212,JUNTAPARROQUIALDEOYACAHI,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1213,Junta Parroquial Arq. Sixto Duran Ballen,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1214,Junta Parroquial El Progreso,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1215,Junta Parroquial Guaytacama,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1216,Junta Parroquial Isla de Bejucal,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1217,Junta Parroquial Luis Cordero Vega,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0
1218,Junta Parroquial Posorja,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1219,Junta Parroquial Pueblo Nuevo,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1220,Junta Parroquial Rural San Carlos,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1221,Junta Parroquial Rural de San Jose del Tambo,0,1,0,0,0,0,0,0,0,2,0,3,0,0,0,0
1222,Junta Parroquial Sam Fernando,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1223,Junta Parroquial San Plácido,0,1,0,0,0,0,0,0,0,6,0,7,0,0,0,0
1224,Junta Parroquial Tababela ,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1225,Junta Parroquial de Alhajuela,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1226,Junta Parroquial de Antonio Sotomayor,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1227,Junta Parroquial de Bellavista,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0
1228,Junta Parroquial de Boyaca,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1229,Junta Parroquial de Cojimies,0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0
1230,Junta Parroquial de Compud,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1231,Junta Parroquial de Curaray,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1232,Junta Parroquial de Julio Andrade,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1233,Junta Parroquial de Monte Olivo,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1234,Junta Parroquial de Orianga,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1235,Junta Parroquial de Quingeo,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1236,Junta Parroquial de Ricaurte,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1237,Junta Parroquial de Santa Rosa de Cuzubamba,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1238,Junta Parroquial de Tambillo,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1239,Junta Parroquial de Zapotal,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1240,Junta Parroquial de la Asuncion,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1241,LA CUADRA COMPAÑIA INMOBILIARIA Y COMERCIALIZADORA S.A INMOSOLUCION,0,4,0,0,0,0,0,0,0,1,0,3,0,0,0,0
1242,LIGA DEPORTIVA CANTONAL DE QUEVEDO,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
1243,MANCOMUNIDAD DE LA BIO REGIÓN DE CHOCÓ-ANDINO DEL NOROCCIDENTE DE QUITO,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
1244,MANCOMUNIDAD DE MUNICIPALIDADES DEL SUROCCIDENTE DE LA PROVINCIA DE LOJA BOSQUE SECO,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1245,MANCOMUNIDAD DE TRANSITO SUCUMBIOS EP,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1246,MANCOMUNIDAD DEL NORTE DEL ECUADOR,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1247,"MANCOMUNIDAD DEL PUEBLO CAÑARI ENTRE LAS MUNICIPALIDADES DE LOS CANTONES CAÑAR, EL TAMBO, SUSCAL Y BIBLIAN",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1248,MANCOMUNIDAD LAS MELIPONAS,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1249,MBS-Cuerpo de Bomberos La Concordia,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
1250,MERCADO DE LOS ANDES COTACACHI JATUK CEM,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1251,MIES,0,7,0,0,1,1,0,1,0,1,0,6,0,0,0,0
1252,MINISTERIO DE AGRICULTURA Y GANADERÍA ,3,4,0,0,1,1,3,1,0,13,0,8,0,0,3,0
1253,MINISTERIO DE CULTURA Y PATRIMONIO,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1254,MINISTERIO DE DEFENSA NACIONAL,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0
1255,MINISTERIO DE ECONOMÍA Y FINANZAS,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1256,MINISTERIO DE EDUCACION,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1257,MINISTERIO DE ENERGIA Y RECURSOS NATURALES NO RENOVABLES,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258,MINISTERIO DE GOBIERNO,1,0,0,0,1,1,0,0,0,1,0,7,0,0,0,0
1259,"MINISTERIO DE GOBIERNO - DIRECCION NACIONAL DE DELITOS CONTRA LA VIDA, MUERTES VIOLENTAS, DESAPARICIONES EXTORSION Y SECUESTROS",1,0,0,0,1,0,1,0,0,0,0,3,0,0,1,0
1260,MINISTERIO DE GOBIERNO COMANDO PROVINCIAL SANTA ELENA N 24,2,4,0,0,2,1,0,0,0,0,0,9,0,0,5,0
1261,MINISTERIO DE GOBIERNO COMANDO SUBZONAL DE POLICIA CARCHI N 04,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0
1262,MINISTERIO DE GOBIERNO-COMANDO SUBZONAL DE POLICIA COTOPAXI N. 5,2,1,0,0,0,1,0,0,0,0,0,2,0,0,2,0
1263,MINISTERIO DE PRODUCCION COMERCIO EXTERIOR INVERSIONES Y PESCA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1264,MINISTERIO DE RELACIONES EXTERIORES,4,3,0,0,1,1,1,1,0,2,1,3,0,0,3,0
1265,MINISTERIO DE SALUD PUBLICA - COORDINACION ZONAL 5,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0
1266,MINISTERIO DE SALUD PUBLICA MATRIZ,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0
1267,MINISTERIO DE TELECOMUNICACIONES Y DE LA SOCIEDAD DE LA INFORMACION,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0
1268,MINISTERIO DE TRANSPORTE,0,0,0,0,0,0,0,0,0,14,0,9,0,0,0,0
1269,MINISTERIO DE TURISMO,3,4,0,0,0,1,3,0,0,1,0,3,0,0,3,0
1270,MINISTERIO DEL AMBIENTE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1271,MINISTERIO DEL INTERIOR - DIRECCION NACIONAL DE SALUD DE LA POLICIA NACIONAL,0,0,0,0,0,0,0,0,0,1,0,22,0,0,0,0
1272,MINISTERIO DEL INTERIOR HOSPITAL DE LA POLICIA NACIONAL GUAYAQUIL # 2,0,0,0,0,0,0,0,0,0,24,0,58,0,0,0,0
1273,MINISTERIO DEL TRABAJO,4,4,0,0,0,1,4,1,0,1,0,4,0,0,4,0
1274,MINISTERIO DEL TRABAJO: DIRECCIÓN REGIONAL DE TRABAJO Y SERVICIO PÚBLICO DE CUENCA REGIONAL 6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1275,MUNICIPALIDAD DE MARCELINO MARIDUEÑA,0,1,0,0,0,0,0,0,0,10,0,4,0,0,0,0
1276,MUNICIPIO DE BALAO,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1277,MUNICIPIO DE BUENA FE,2,1,0,0,2,0,0,0,0,0,0,2,0,0,2,0
1278,MUNICIPIO DE CHONE,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0
1279,MUNICIPIO DE COTACACHI,0,1,0,0,1,0,0,0,0,2,0,17,0,0,0,0
1280,MUNICIPIO DE LOJA,1,16,0,0,0,1,0,0,0,3,0,15,0,1,1,0
1281,MUNICIPIO DE LORETO,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0
1282,MUNICIPIO DE MEJIA,2,10,0,0,0,1,0,2,0,4,0,15,0,0,0,0
1283,MUNICIPIO DE MILAGRO,0,6,0,0,0,0,0,0,0,2,0,6,0,0,0,0
1284,MUNICIPIO DE MONTECRISTI,1,1,1,0,2,0,0,0,0,0,0,3,0,0,2,0
1285,MUNICIPIO DE MORONA,0,10,0,0,0,0,0,0,0,3,0,17,0,1,0,0
1286,MUNICIPIO DE PEDERNALES,2,8,0,0,3,0,0,0,0,0,0,16,0,0,3,0
1287,MUNICIPIO DE ROCAFUERTE,0,6,0,0,0,0,0,0,0,1,0,6,0,0,0,0
1288,MUNICIPIO DE SUSCAL,0,3,0,0,0,0,0,0,0,1,0,5,0,0,0,0
1289,MUNICIPIO DEL CANTON EL TRIUNFO,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1290,MUNICIPIO DEL CANTON PASAJE,0,3,0,0,0,0,0,0,0,2,0,4,0,0,0,0
1291,Mancomunidad de los Gobiernos Autónomos Descentralizados Municipales de la Provincia de Morona Santiago,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1292,Municipalidad de Guayaquil,9,37,1,0,2,1,9,6,0,14,2,40,0,1,6,7
1293,Municipalidad de Santa Isabel,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1294,Municipalidad del Cantón Biblián,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0
1295,Municipio Canton Pichincha,0,3,0,0,0,0,0,0,0,9,0,14,0,0,0,0
1296,Municipio El Chaco,0,4,0,0,1,0,0,0,0,1,0,3,0,0,0,0
1297,Municipio de Naranjito,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1298,Municipio de Olmedo,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0
1299,Municipio de Pucara,0,3,0,0,1,0,0,0,0,0,0,3,0,0,0,0
1300,Municipio de San Lorenzo,1,2,0,0,0,0,0,0,0,1,0,13,0,0,1,0
1301,Municipio de Sozoranga,0,5,0,0,0,0,0,0,0,2,0,5,0,0,0,0
1302,Municipio del Canton Palenque,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0
1303,Municipio del Canton Pangua,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1304,Municipio del Cantón El Empalme,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1305,Municipio del Cantón Samborondón,1,30,0,0,0,1,0,0,1,1,0,30,0,0,1,0
1306,Municipio del Distrito Metropolitano de Quito,0,6,0,0,0,0,0,0,0,10,0,15,0,1,0,0
1307,OFICINA TECNICA MIDUVI  ZAMORA CHINCHIPE,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1308,OFICINA TECNICA MIDUVI IMBABURA,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
1309,OFICINA TECNICA MIDUVI LOJA,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
1310,OFICINA TECNICA Y DE PRESTACIÓN DE SERVICIOS SANTA ELENA,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
1311,OFICINA TÉCNICA MIDUVI COTOPAXI,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
1312,Orquesta Sinfónica de Loja,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
1313,PARQUE NACIONAL GALAPAGOS,1,7,0,0,1,0,0,0,0,2,0,7,0,0,1,0
1314,PATRONATO DE ACCIÓN SOCIAL DEL GOBIERNO PROVINCIAL DE IMBABURA,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
1315,PATRONATO MUNICIPAL DE LATACUNGA,0,0,0,0,0,0,0,0,0,2,0,18,0,0,0,0
1316,PATRONATO PROVINCIAL DE SERVICIO SOCIAL DE PASTAZA,0,0,0,0,0,0,0,0,0,29,0,17,0,0,0,0
1317,PATRONATO PROVINCIAL DE TUNGURAHUA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1318,PICHINCHA COMUNICACIONES EP,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1319,PICHINCHA HUMANA,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1320,POLICIA DE BABAHOYO,4,1,0,0,3,1,1,0,0,0,0,3,0,0,4,0
1321,POLICIA NACIONAL SERVICIO RURAL LOS RIOS No.8,2,2,0,0,0,0,0,0,0,0,0,2,0,1,2,0
1322,PRESIDENCIA DE LA REPUBLICA,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1323,PROCURADURIA GENERAL DEL ESTADO - DIRECCION REGIONAL 1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0
1324,PUESTO DE SALUD CHUNCHI,0,0,0,0,0,0,0,0,0,10,0,12,0,0,0,0
1325,Patronato Municipal de Inclusión Social del Gobierno Autónomo Descentralizado Municipal de Santo Domingo,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0
1326,RED DE INTEGRACION ECONÓMICA DE TRANSFORMACIÓN Y COMERCIALIZACION DE PRODUCTOS DE LA HUERTA CAMPESINA,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1327,REGISTRO DE LA PROPIEAD DEL CANTON IBARRA,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1328,REGISTRO DE LA PROPIEDAD DEL CANTON CUENCA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1329,REGISTRO DE LA PROPIEDAD DEL CANTON FRANCISCO DE ORELLANA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1330,REGISTRO DE LA PROPIEDAD DEL CANTON SANTA CRUZ,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1331,REGISTRO DE LA PROPIEDAD DEL GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON DURAN,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0
1332,REGISTRO DE LA PROPIEDAD Y MERCANTIL DEL CANTON RUMIÑAHUI,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1333,Registro Mercantil del Cantón Ambato,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1334,Registro Municipal de la Propiedad  Canton Playas,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1335,Registro de la propiedad del cantón Paute,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1336,SECAP  ADMINISTRACION CENTRAL,0,0,0,0,0,0,0,0,0,15,0,9,0,0,0,0
1337,SECRETARIA DE DERECHOS HUMANOS,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1338,SECRETARIA DEL SISTEMA DE EDUCACION INTERCULTURAL BILINGUE,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
1339,SECRETARIA TECNICA DE LA CIRCUNSCRIPCION TERRITORIAL ESPECIAL AMAZONICA,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1340,SECRETARIA TECNICA DEL PLAN TODA UNA VIDA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1341,SECRETARÍA TÉCNICA DE GESTIÓN INMOBILIARIA DEL SECTOR PÚBLICO,5,5,0,0,1,1,0,2,0,2,0,4,0,0,2,1
1342,SERVICIO DE RENTAS INTERNAS,1,1,0,0,0,0,0,1,0,0,1,3,0,0,1,0
1343,SERVICIO DE RENTAS INTERNAS  ,0,1,0,0,0,0,0,0,0,9,0,3,0,0,0,0
1344,SERVICIO ECUATORIANO DE NORMALIZACION,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1345,SERVICIO NACIONAL DE ADUANA DEL ECUADOR,0,2,0,0,0,0,0,0,0,18,0,6,0,0,0,0
1346,SERVICIO NACIONAL DE ATENCIÓN INTEGRAL A PERSONAS ADULTAS PRIVADAS DE LA LIBERTAD Y A ADOLESCENTES INFRACTORES,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
1347,SERVICIO NACIONAL DE CONTRATACION PUBLICA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1348,SERVICIO NACIONAL DE GESTION DE RIESGOS Y EMERGENCIAS,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0
1349,SERVICIO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1350,SERVICIO PUBLICO PARA EL PAGO DE ACCIDENTES DE TRÁNSITO,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1351,SUBSECRETARIA ZONAL DE PLANIFICACIÓN 3 CENTRO,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0
1352,SUCUMBIOS SOLIDARIO,2,1,0,0,2,0,0,0,0,0,0,2,0,0,2,0
1353,SUMAK KAWSAY WASI INSTITUTO DE ATENCION SOCIAL PRIORITARIA DEL GOBIERNO PROVINCIAL DE NAPO,0,0,0,0,0,0,0,0,0,13,0,15,0,0,0,0
1354,SUPERINTENDENCIA DE BANCOS,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1355,"SUPERINTENDENCIA DE COMPANIAS, VALORES Y SEGUROS",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1356,SUPERINTENDENCIA DE ECONOMIA POPULAR Y SOLIDARIA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
